transaction_id,customer_id,transaction_datetime,transaction_amount,merchant_id,merchant_category,merchant_country,merchant_name,is_fraudulent
b519b120-5aa0-4569-853c-eab581c11394,6dc95785-5ec4-42d6-9893-62ad285eacde,2023-03-08 16:05:45,6586.375406411427,fff8d27d-a7eb-4ecd-af72-105b91491f13,"Copywriter, advertising",Turks and Caicos Islands,"Lopez, Whitaker and Lopez",0
0be06d64-761e-408a-8197-026f0b966883,33369557-41ab-4e9e-8abc-230ae81324aa,2023-03-16 07:10:17,98.27715012883264,b4c2cf7e-48dc-4994-b6da-dbc475541370,Aeronautical engineer,Central African Republic,Wilson PLC,0
01b1e28c-71a0-4af6-b579-7a7f93003f24,989cb1b9-2e72-4322-92f2-504fde1c5e8c,2023-03-15 23:52:56,9358.466660491393,b7ee141b-6d1a-4dfe-8fb9-90dca7476857,Professor Emeritus,Tunisia,"Chavez, Rangel and Miller",0
4da42e8d-d2c0-4430-bb4e-dfd835becc74,f05d9ebb-c6b8-4fba-9de6-f4dd1e826d73,2023-03-09 07:28:14,6460.093325841764,d9cf2fe7-e801-4b54-872e-a9cb9645e96a,Armed forces logistics/support/administrative officer,Angola,"Parker, Martin and Lopez",0
346de9f9-de6c-4b76-90d8-abbd8b16eea8,1f0ca427-0476-48ae-96e6-dfa9dbfc040e,2023-03-07 12:23:18,7490.251933386106,35b11f6b-f956-4f63-ba78-076806613ca1,"Lighting technician, broadcasting/film/video",Chile,Graham-Nixon,0
9e33b33e-701a-4dbc-9926-57d34682c88c,ebd05af7-84f4-4bc5-b27d-f7601352a02c,2023-03-10 01:01:28,8344.073457716982,1808817d-9e7d-4a1c-8b55-bd02896428e0,Warden/ranger,Nigeria,"Mccullough, Kim and Hartman",0
26e89cd1-cb5c-4b49-b31e-ca9affdf704b,2db8fd80-7e73-4f5f-9885-319a1c43fca3,2023-03-06 10:30:31,9946.627587846495,7062c7d0-59c2-4d2e-9e90-c7d3474b8281,Medical sales representative,Tokelau,"Collins, Adams and Ramirez",0
eadca386-4757-4e84-9532-9eeee9f310aa,604ef937-d6e3-40e6-af35-2d402ff305f6,2023-03-02 19:27:47,3469.795241526422,eb7a326f-2ef1-4933-ba48-a15506c2c771,Curator,Zambia,"Rodriguez, Johnson and Calderon",0
488040f2-91b9-4e6c-9ba5-52bd33c82160,5c6452c7-731b-46f8-bf5f-dda6af46d002,2023-03-08 12:05:04,8165.603522198812,f77a3469-b04f-4940-8a8d-dfd834364088,Advertising account planner,Angola,"Bennett, Walsh and Huffman",0
45bbc8a2-caf7-4830-ac90-e2575ab5dfaa,bf9702de-1f62-48c0-b364-1ffb53b096d9,2023-03-24 03:03:50,2442.1368819824374,829764a6-3bce-406f-8283-9975e391c28f,"Geneticist, molecular",United States of America,Adams-Munoz,0
3446e7eb-a9d7-49b4-bfe5-e76e3d2965f5,c750cd10-766b-43d5-abc3-f562c99ad241,2023-03-16 05:17:17,253.2073042159344,323d85c9-8817-41f3-8491-921fa106e962,"Engineer, building services",Guam,"Harper, Waters and Morales",0
2f72ccad-1f19-4d27-a32f-250f8dbf3f12,0c95a5ec-f783-4f43-9704-d28be37e643b,2023-03-26 09:39:01,2806.538799198837,541b9d9e-862a-4e5c-9e27-fca23463c81d,"Surveyor, building",Eritrea,Edwards Ltd,0
56db3f84-959d-422a-9387-d634c629f47b,0d7b664f-a656-4733-bd8c-e2915cafe6a2,2023-03-22 00:56:43,5830.124666930108,083e3ee1-34b5-4517-b7af-64b1f962b6ac,"Engineer, technical sales",United Kingdom,Combs-Scott,0
6f0b0f82-4dd3-428a-b4eb-9bef472e84db,e2529daf-c925-4aa6-958e-dc3ce69e2f7d,2023-03-27 11:58:34,9307.82843922311,dc78a05e-6c0a-4260-b167-38182feb1095,Environmental manager,Norway,"Green, Jones and Griffin",0
9c207b9f-1e1b-4ef9-bfed-289937644430,5bf40180-30f6-458d-ae5d-9e9e2a4ffa27,2023-03-12 00:02:24,8838.79233410969,897f069e-4665-4deb-9d9e-622627a99530,Fashion designer,Pakistan,Pugh-Miller,0
42137b45-f66c-4e25-b990-9c4ad6732abb,31280f0a-1b84-43e4-9655-bb216fa1ebd3,2023-03-12 02:37:19,8058.092049633658,e8afcc86-d9ce-4aac-9c6a-f979fe3612e3,"Engineer, electronics",Germany,Combs-Thomas,0
cf946494-e3f2-4c61-ac6c-d04006be5abe,76856843-11cb-470c-9660-8f4e78716f1a,2023-03-05 08:02:17,8729.313258409564,06ced5ce-72b6-423d-8c2b-9fc453f5923c,Film/video editor,Thailand,"Jefferson, Black and Henry",0
54df06c2-467b-4293-af65-bb54e243353e,e1a475d6-bf95-4ce9-bd4b-9b0a3d33e6da,2023-03-23 08:23:08,7130.17797640106,f256bdbc-e4cd-4d58-8aea-c1e3ec3daf84,Event organiser,Honduras,Black and Sons,0
9cda0f8f-0cd3-4755-9878-d190a04c4a06,9da887c3-8ee7-40d0-a561-7a37426aba69,2023-03-17 20:14:51,4425.953189687647,d1c8afe6-d876-4d83-8535-a14fd9adb48b,Media planner,Gibraltar,Arnold and Sons,0
374e40a9-712d-42ac-8f41-9783d17e2f8a,b822c50a-57e0-4efa-9e80-480ce4d3c65a,2023-03-27 23:39:57,441.94751337442216,350b87ea-35eb-4fd4-9377-a904664c0a1c,Garment/textile technologist,British Virgin Islands,Conley-Woods,0
f29057c8-4737-4111-9506-e83abba35a86,8d760b0c-b0dd-4a30-8dcb-4ef411fa3d98,2023-03-21 20:06:34,4571.4185643872315,6b6cbd72-f929-434e-b91b-9315964bd53e,"Lecturer, higher education",Sierra Leone,Grant and Sons,0
e0a23720-f062-44b3-b065-4eb17352af5f,916b7c98-18a9-4ce9-9085-4efb828a8bc9,2023-03-21 09:11:11,7085.236187850327,2949065c-b0bc-4477-ac24-8994ec3c0951,Financial risk analyst,Cape Verde,Holder-Richards,0
114b6205-b06c-4218-a2c3-7157595ca283,255851ca-4eba-4f75-8c66-63bbef270811,2023-03-19 22:00:03,1341.383840647311,fb8512e7-5788-452e-93ae-f4af571db687,"Biochemist, clinical",Latvia,Perez-Greer,0
4133fb0a-9f0d-4b92-a7c7-225af56f4b98,ba8dcdce-359f-4656-80a6-984c69a9137a,2023-03-14 01:09:53,8483.376819709027,21e0ffcb-cfc5-402c-858c-2bf16c699535,"Therapist, occupational",Singapore,Welch-Herman,0
c64367c8-0f13-438a-84ef-55d4c99b9740,f0cec102-df28-4805-a835-f1a815f6c30d,2023-03-24 09:11:47,8554.202178117624,b3e68e04-19ff-4dd1-a71a-ff5c31dcf209,"Sound technician, broadcasting/film/video",Gabon,Gomez PLC,0
733c7b71-b051-4c33-a330-5f9cf0dc6d94,9e1c14cc-e8cf-43c7-a703-d92b8909559e,2023-03-05 23:43:35,4584.3677230682415,6a4ed8d0-fc7d-4a0d-aefa-4496abd2ae68,Planning and development surveyor,Guyana,Holden LLC,0
525b3987-7bec-45d3-91ba-c2f97541706e,2286d5d2-00af-4a3a-9c1c-3f7666d0bab9,2023-03-14 20:07:42,312.71091134112083,250e19d5-6866-4188-a938-7245c38350ba,Medical sales representative,Iran,Wilkins LLC,0
7135314f-5288-45ef-860d-7ca7c9959cbe,5d055845-68a8-44d2-ad1c-c0fefd5092f7,2023-03-16 14:15:57,8307.560020646793,0282d911-7460-4fd3-b1d5-d027ec61350a,Clinical molecular geneticist,Slovakia (Slovak Republic),Copeland-Ball,0
78008094-2a21-4a1a-97a6-c99e26969725,3b814c81-c9ad-488c-84a1-5a719b68e899,2023-03-25 16:35:28,5265.727976309296,3578fe70-0676-4a54-804a-33a4c1af237a,"Producer, radio",Mongolia,Crane Ltd,0
82cfacab-f002-4307-ba0d-1e28c44bbb57,c28b02ad-5c85-4a65-99f0-017b8ba29a95,2023-03-10 13:35:13,3657.68385138188,e92daac8-6f51-4139-b601-6ef469b215d4,Health service manager,Norfolk Island,Lopez PLC,0
ee6455c8-e430-409d-918a-75e7c90c61b8,1b278984-d9c5-40d5-82cd-9badddaab548,2023-03-01 03:08:09,5236.056136565096,c5a58f56-1175-4236-b484-5f9d8d5d95c3,Broadcast journalist,Korea,"Young, Santana and Becker",0
a0b89ae6-50c8-4971-bd44-402601f664f6,cb86c413-2866-4ac5-91ca-719857b2d3f7,2023-03-14 07:57:58,7230.518110066179,d53d948c-a5e9-4dba-aaa7-fdbd18591718,Aeronautical engineer,United Kingdom,Wheeler-Mitchell,0
799ed968-e64d-4079-a0d1-4ccebab5ac5b,8dd27a58-f8f0-44c6-a68b-ab70da98140d,2023-03-24 10:49:07,1259.2453545341143,6ded4afd-2a54-4809-8018-0b03d13af749,"Designer, jewellery",Nigeria,Burns Group,0
ce7e334d-c064-47a1-bae3-b70466ace1fa,8f8646a8-9b3d-4a26-be0d-5b0c50b9c7b2,2023-03-06 19:18:01,4285.453807949913,77d9944c-12b4-43bf-a46b-3ef5d2f8e6df,"Editor, commissioning",Indonesia,Ellis-Ellis,0
3d786eef-59c5-42b1-8373-5f8f533d7353,897bb2ac-6d8b-4a30-ae51-1edc04adae9a,2023-03-01 00:16:10,9858.155045343741,6ad336f2-5e00-49b3-ae3f-6f4875010dc9,Chief Marketing Officer,Dominica,"Beasley, Simpson and Collins",0
a6b1a9bd-22e1-461f-a3aa-166643b5722a,fc5bf1f2-1e5b-4c8f-8fcf-31f40f27b12b,2023-03-20 00:36:39,8276.124355277634,1e85bd72-33fd-4f8c-b0de-c9d92af01506,Broadcast presenter,Kazakhstan,Tate Ltd,0
81cc91a8-e7c7-4ed5-a803-b74af82dc070,8b2e30f7-d381-4067-a40a-db0a8b899856,2023-03-18 06:27:41,2609.7496486417326,6256f7d6-2fa4-41e0-a968-0b920f382e79,"Merchandiser, retail",Denmark,Lopez LLC,0
3357e469-39c1-4a3c-a8d5-72e39df64383,05a4a621-64af-47f8-8a9d-039efdf59dfe,2023-03-15 01:49:39,3452.2798901078245,1e500a67-1060-4dc8-a812-f153bd5be57c,Field seismologist,Portugal,Johnson PLC,0
adbfd03c-40fd-4727-a87b-c39af364ddda,4f5860b3-c47c-4d99-98e7-ef6ca0522df5,2023-03-08 04:57:16,5525.060460546432,0959213b-9cbb-431d-aa44-9f44b6d4e7f9,"Investment banker, corporate",Botswana,"Hunter, Anderson and Downs",0
f1e72dd7-de87-45a3-bc8c-89befe1069cd,151a8270-e546-481c-b1dc-c0f4bdf2246d,2023-03-27 04:03:03,5556.316421942018,7fbbe0bb-e32b-45f7-b98e-bbcfbfda1bba,Sports administrator,Venezuela,"Lowery, Brady and Schmidt",0
7675dd6e-a7f7-4ea0-84c2-6aead3e00d73,e09798c4-0fe3-404d-bee2-aff76b11cd97,2023-03-25 08:41:26,9646.39419528066,7668781a-df38-4159-ab10-104428e4f914,Insurance account manager,Congo,Roth PLC,0
8937b839-c844-44bc-bba3-a8cf8709502c,8aeb438e-8971-4cb6-968c-b2d85d8ace46,2023-03-06 20:22:24,6515.810791104063,1ae8ce18-7d94-4200-81c2-50c8ce196ac8,"Nurse, mental health",Martinique,"Miranda, Powell and Clark",0
0f6228ed-481a-429f-bdf8-2bd08d039e93,b4890286-8fea-43a7-aa07-287163dff796,2023-03-21 02:47:37,6811.417077028803,b537b392-c88e-46fa-87c9-bd0f8da88aee,Dancer,Namibia,Carter-Morales,0
e65926c4-12bf-4d9a-a1ac-451835e093b3,345b5eea-3eba-4162-97be-0d9319bd951d,2023-03-18 18:44:48,2967.642761986258,4d409a95-e988-4b2b-93d9-90bc1e1e9a18,Retail manager,Bulgaria,Cruz-White,0
39c94bfa-2072-4aea-95bb-1c7e263c4954,57112819-29a4-4ebb-bea6-620df119c3f5,2023-03-08 08:46:04,9726.304047245421,93d3e551-7ea3-4a5f-a264-7a4df60f0d6e,Editorial assistant,Belarus,Underwood and Sons,0
072ccbd2-c250-4f00-a2d3-067dabccb4cb,7de2dc51-904b-4409-8697-259eda86b24c,2023-03-08 17:15:20,4595.730338735616,d9c46298-bb9b-43c8-93ce-b14f98914fc5,Building surveyor,Brazil,Gill-White,0
4d2d6c65-8753-41b2-9aa2-13ecc771f756,2a5c31ca-02ff-4a34-b4c0-c4826cc13b8e,2023-03-16 16:57:54,7333.0222685164945,b2bba37f-48d6-4117-8db8-96db55212eb5,Occupational psychologist,Christmas Island,"Elliott, Nelson and Williams",0
5c83d1c1-23d9-4387-adab-d9fce69f2281,ff97aaaa-0354-42e0-880e-fa31483131a6,2023-03-03 19:59:51,5456.07290799086,516d0ee4-b695-4f96-b7cc-3f7889d2461b,Recruitment consultant,Morocco,Wilson Group,0
dd0f79bb-62f2-4657-ae18-f5a1fbd6caff,250d2547-d6b8-4d8e-b6c9-1f62f446dc2e,2023-03-07 12:16:19,9495.4147911445,26b6a471-8c85-4d38-b070-c9823b50b94a,Travel agency manager,Sweden,"Figueroa, Hobbs and Hampton",0
b31b21f7-b003-4121-9374-23bd784ed9be,bbb911ae-6910-4e5a-9647-fc3acd49129d,2023-03-04 16:13:39,4647.288916381505,13f3e04e-5052-4955-8412-86da882cb7c0,Rural practice surveyor,Panama,Reyes-Dixon,0
589a88bb-9671-4301-be65-5f4daad5d3c1,69342b6c-23a4-4432-a9b6-474c4e6649ad,2023-03-12 05:37:38,9010.174679235237,c802a5e6-64ac-442c-b152-4dac025e81d7,Art gallery manager,Botswana,Hester Ltd,0
6f3b279b-78df-4056-894e-0a30f764af53,7e780c0a-cab1-44b3-bd94-3b79eb7fb249,2023-03-25 18:15:39,2416.5217856182508,3f8bff23-ef5a-4c48-9b3e-6f6412d412d9,"Nurse, children's",Albania,Padilla-Wilson,0
ba38c62e-ac7d-48a7-8f1f-0eb90d5b8081,a918f777-99c0-47e4-bff7-dfc4e2cfddce,2023-03-20 05:32:37,1788.9072032950448,210f72ae-0653-46f7-b33e-0208d8adf1c2,Camera operator,Spain,"Koch, Price and Ryan",0
c667f656-6b82-432d-8e70-41e72756bc7f,512c25ed-e078-4d0c-a37f-ea0f339673f1,2023-03-24 11:24:40,5793.470615723308,65331ec4-af2e-45f8-bb57-7d5c59b7e415,"Psychologist, forensic",Bulgaria,Wilkins-Valenzuela,0
103f1906-e357-43ad-9b44-a2cac1420620,dca57d9c-f328-4331-ad05-b08efe70ee98,2023-03-13 06:15:45,4054.4325839185212,7f6fc868-0138-4582-afe4-a8b32ccf7334,"Designer, furniture",Saint Barthelemy,Lopez-Thompson,0
4508bde3-e1af-453d-b29d-54d20d5c0f55,7e708010-3817-4258-b71f-8681ea150260,2023-03-25 22:08:18,1614.820874297468,adef698d-b3cb-4802-be34-96888782b8c1,Mental health nurse,Eritrea,Pineda and Sons,0
7a6dac88-8114-407a-91eb-77ad92ba157e,dc71b5e9-609e-4c49-8b08-bf7cc1f94190,2023-03-04 04:27:39,6876.936746819506,f24a9c8e-e929-4e4b-9afa-63cc32e2a2fb,"Programme researcher, broadcasting/film/video",Grenada,Mata-Williams,0
22cf7c56-0226-40a4-b76f-f9f737e02d24,bfc1d134-63d0-44c5-9f2e-80f716d04c15,2023-03-25 08:27:51,2796.483673200314,40566221-d7c9-43ae-8b5b-2e03da6d88bb,Animal technologist,United States of America,Rogers Group,0
4efbdc41-6ac3-4682-84ba-1f430840390a,68ef7204-d47d-4d96-a74b-5755d415e12b,2023-03-10 13:04:01,230.968112011396,b25d5db4-2bde-470f-8d84-19a820cd1196,Technical brewer,Puerto Rico,"Kerr, Wallace and Clark",0
c7be43e1-8e11-43be-8791-c068bee7244a,4dcf1535-01c5-40cd-8a53-06008b0ec5a6,2023-03-18 08:26:04,307.4029473292306,08d8a3ca-8a79-4439-9e1e-c087efeec7b8,Chiropractor,Japan,Rodriguez and Sons,0
ef18e246-6105-480c-9921-e9438c24662a,48f88f04-89b2-4d56-989f-f0d0b11f8153,2023-03-19 11:59:39,1348.178450893256,9eb9a67f-dbd2-4e7f-8bcd-7fe43d99732d,Film/video editor,Bangladesh,"Johnson, Rodriguez and Sanders",0
76dbeffa-a5af-46ab-b8dc-8e2fa7626f95,3d39afc4-4e2a-4b34-9383-07b11f6759c1,2023-03-01 20:08:53,2409.424567792515,133160f1-a785-4500-be50-9f2b918dd586,Network engineer,Kuwait,Robinson LLC,0
5b582dc4-6889-4f82-ac71-26d58248ea3e,0ffe0f64-212a-47e2-97e9-5406e74353ba,2023-03-05 20:07:10,9611.066380648143,a1a42d2a-4817-4e20-882f-9c4471c06404,"Psychologist, counselling",Cyprus,"Garcia, Ortega and Alexander",0
a0dc0b2e-979b-4166-a3a3-fa689027b4d4,2edeb3c9-b7b4-4b80-a6a3-4ed545bea08b,2023-03-22 06:27:15,9824.177608215618,547c7d2f-68a4-4561-8017-e657f7ae0050,Electronics engineer,Uganda,Johnson-Brown,0
e094c9a7-23f9-4199-a33d-1dcbf4a44b8b,95ebab21-f4f8-4d06-93dc-66d3d95ef071,2023-03-16 17:42:24,1079.9286496496175,408af604-29bc-4e03-be88-ea255b658cae,Nature conservation officer,Senegal,Garrett-Rangel,0
3adac3ea-c9de-46d3-a86e-0438ee4d3081,c3ff3f4c-5cc6-48a2-886a-7b1cdf2f7316,2023-03-24 19:20:17,4639.197572678715,2f1b0f7b-f84c-4da5-b6f3-eeb93870ea1c,Actor,Iraq,Melendez-Neal,0
92433572-98f1-4edc-9e91-298c9bd940e5,7082903d-7f9e-4c5e-9bea-84bd6e9fc21f,2023-03-07 08:25:13,6431.460149124369,84e6742d-6c4a-4338-bdaf-c73bf9e4474f,"Geneticist, molecular",Nicaragua,"Figueroa, Woodward and Ortiz",0
fb70dc2a-065c-40dc-8354-ad685a294a44,c55b1540-073c-4590-b122-0573a89bc57c,2023-03-14 14:30:51,6666.082224325015,0490c29e-03fd-4885-b17b-f2c5e9940981,Energy engineer,Taiwan,"Moran, Monroe and Williams",0
6047b199-caa9-43ef-aeb7-1cb69c123298,50052afa-d82c-4017-988f-22538a3d6c2f,2023-03-17 23:45:41,9927.48632891733,801773fa-8275-4330-bd3f-489224ba40af,"Therapist, music",Gabon,Jones-Flores,0
1d4fca53-d771-41aa-a681-bed1356ae02d,efd51187-f370-46f3-8bd7-d56d5d6b9dd4,2023-03-06 22:50:07,5044.37107455346,a70d08ee-41ee-427c-b82c-782bba5fb77f,Insurance account manager,Cayman Islands,Murphy LLC,0
deeb7618-21e7-4a3a-acf9-8d92ef8fe193,77d10420-7500-4223-a9c7-d381e27854f7,2023-03-07 17:34:26,5688.627772901754,124c56c7-ced1-4c87-a75c-5f92902d9989,Forest/woodland manager,Saint Helena,Baker-Collins,0
d9bbffc5-8159-4e7d-9155-afe5106ba099,9bdc8758-aa63-4636-9e65-40810f76f4a3,2023-03-06 16:22:11,2598.327719769642,7a0505a4-c9f0-4260-a1a0-3650468c108b,Community arts worker,Norfolk Island,Rojas and Sons,0
29d54513-c6e2-40b7-82b3-3eb79f54a1e9,9006c519-de23-4225-bacc-755b524598d3,2023-03-23 23:34:11,532.0690413087937,32af5bd0-505d-48db-a9b9-5d671b757225,Computer games developer,Gambia,Kramer-Palmer,0
a86a560f-1fed-4767-b0f5-795d835551f5,f52cc7ab-7df6-4324-bb0a-fde58c197ed0,2023-03-14 09:31:46,2687.8871593560903,33014296-669b-46ef-b0b3-0eb21535c767,Ranger/warden,Saint Lucia,"George, Howard and Nelson",0
18432d00-4e6f-4db1-9ce7-67158ee400e2,8dea8716-42f5-4934-819a-fb6e81f6953d,2023-03-13 00:03:39,7161.004252552313,c95fb2e2-559d-4f7c-9490-aec6c33eb3f8,"Teacher, English as a foreign language",Djibouti,Mcclure Inc,0
17ffc3e1-360b-48db-9b66-ea5de489675e,60286836-dc57-49ef-ac8a-a402e7acee01,2023-03-14 18:48:00,1663.0683555311132,ccb58f70-50b4-41e9-9f06-a65011d31eca,"Engineer, civil (consulting)",Finland,Ford-Horton,0
33b0933c-e649-4572-ba3b-794a946aa8a4,3c9a4b3b-60aa-420e-ae6e-95055714a1cc,2023-03-02 18:59:45,1284.0157074342428,561cbb93-c5ae-47c0-bea8-310d00b38a24,"Merchandiser, retail",Saint Lucia,"Anderson, Carroll and Edwards",0
67d16a16-17ac-4d27-a558-baed650899c0,3acfaf17-a13d-4770-8b5e-76b05410dc99,2023-03-23 02:34:59,4140.878147249898,d370d35d-eb00-475c-9c48-fa68d01eb01f,"Engineer, land",Malawi,Bennett-Calhoun,0
162e80cb-b5cf-4fd9-843b-fff78194008e,525df6a6-68c2-44c4-be02-338bec87aeda,2023-03-23 10:24:50,9771.809539099893,afe52930-6536-42e2-be16-e3823bbf9b49,Glass blower/designer,American Samoa,Jones Group,0
a325cd38-ec9a-43ef-842b-16555de399cf,56f5daf6-813d-4078-8ab3-8252b91c0436,2023-03-26 05:28:07,6532.867016044852,4490b63f-0955-4590-bc0f-532ee61ae8eb,Barista,Cook Islands,Curtis and Sons,0
740f6c66-4b66-4c03-bcbb-d4a19e4a6f0a,f92a85ac-d2eb-47bd-86fe-2e81cf4f43f1,2023-03-22 03:57:49,1737.7298513157414,a4afce46-f967-42ac-b8ca-57472be1141c,"Engineer, civil (consulting)",Switzerland,Harrington Ltd,0
cd2b550a-691b-4e1a-aac7-bd25edcd55e3,397910b3-e530-4142-b694-5b914d22b377,2023-03-02 18:02:00,6767.9747442748385,3f0f947e-dd3b-489a-9d3a-1032939b9c96,Health promotion specialist,Luxembourg,Smith PLC,0
fcb1636e-0392-438c-8f3f-3ed2486a7dde,34ccc3b5-f249-4d92-a14c-5e4864ce7c5b,2023-03-04 03:14:12,763.3597608596965,b3252905-a642-4db9-8310-2ffa6739aa40,Therapeutic radiographer,Angola,Castillo Group,0
bdb51233-83a0-4af0-9583-44cbc7e1fa4c,067b4b6a-0a87-4bfd-baf1-724496d43675,2023-03-20 02:46:40,7642.974498225945,86760291-3cd8-46b9-a343-b3f8cbbc4658,Geoscientist,Iraq,"Baxter, Herrera and Richards",0
e4a46325-724f-45e7-84b8-94209a8418a9,24216817-8b8a-4f45-bad7-b5f2580ec837,2023-03-05 21:49:47,9313.096107643845,6323b78c-e0d9-4ac7-9e1e-160c27816f82,Forest/woodland manager,Anguilla,Fields-Anderson,0
95087bb2-86a8-4a13-a29f-e0ca52a26965,f2a2e396-5939-4529-acd7-870039d86ee3,2023-03-06 04:48:06,3938.3749277908164,c602bb23-49e0-447b-932d-068e0e0b1f6a,Microbiologist,Bosnia and Herzegovina,Smith-Rodriguez,0
8e380e3e-8518-4631-8303-e69752c7739c,6de9d730-093c-4432-9cb0-e1ef904f95d7,2023-03-22 05:25:36,9168.97569026903,d31dd117-b608-4d64-96a7-e1d74f65b414,Geophysicist/field seismologist,Serbia,"Johnson, Maynard and Hall",0
39806063-0f1d-4ab5-bd5b-92c9d939d24d,07ede174-4c6f-413c-a55b-0510c35dbca1,2023-03-12 06:16:20,6532.831303412358,a892f971-50cb-44a8-a979-9f5f5b869aab,"Scientist, water quality",Belarus,"Ellison, Adams and Orozco",0
feccb96e-fb8d-4e0b-a693-ddf4b9530c3e,f8951c65-590e-4b0c-838a-0a5aa9a0841e,2023-03-21 08:38:23,793.6208451974225,d1101037-e3e6-42ac-b261-a000306ea201,Jewellery designer,Israel,"Wright, Brooks and Sutton",0
b7c76fd5-a603-4209-9791-efdae32c075f,ff61fe81-4f29-413e-bd77-1bb2ebe5881d,2023-03-12 22:46:07,2586.1019814797846,11f96cc6-c6a5-4a0d-a229-53bbbd98b3c8,Magazine journalist,Ireland,Campbell-Watkins,0
c0493d99-57f1-4803-a292-d566a9a0b416,61bd2eeb-9bb8-4d0b-9123-b5af843981b9,2023-03-12 04:20:06,490.9357702622419,9034028e-4c8a-4caf-bed9-a29ff9b54534,"Engineer, electronics",Lao People's Democratic Republic,"Monroe, Phillips and Moore",0
f65d5915-8644-4741-bd8b-bd1b2df671a2,0124b04d-a3e5-4272-aad0-909879463cf3,2023-03-27 15:40:19,1092.8809838392317,422be7c5-16c0-4996-a2af-304cf448a6ba,Retail merchandiser,Papua New Guinea,"Decker, Perez and Kramer",0
c4118541-b7e3-4f83-9f9a-4c6ab1e630d4,62d7bcd2-5aeb-49bf-a4b5-0073bbff2f77,2023-03-18 13:59:52,1761.8664588323652,d7f2cc3a-f582-4bd9-80f5-4a3c5ae5006d,Senior tax professional/tax inspector,Peru,Wells-Grant,0
c362c044-fb8b-404a-be0c-d61736640e62,817fd9fd-ca91-40b2-bae2-6f992937ac4e,2023-03-09 20:05:27,8968.761475854708,a280324f-feb9-4b27-8910-338a88e1a818,Chiropractor,Moldova,Jones-Mcneil,0
bebcb673-f91c-4a73-bb26-a11a59c1e943,c2138a46-9894-472e-b41a-6c42ea6cc891,2023-03-24 14:10:06,9225.038979102246,9390fc99-2708-4c16-a5f6-762a02924b86,"Teacher, primary school",Cocos (Keeling) Islands,Marshall-Ryan,0
fc097ae8-5256-406a-8446-6eaa4ce94151,14d10396-a14c-4a53-8d77-a90d66ade2b2,2023-03-17 10:55:57,5767.978484417858,61473078-ccea-4eb5-a0a5-2b3e65fade80,"Education officer, community",Somalia,Tyler-Mendez,0
0233b5b6-059e-4a37-bd35-14762349deaf,85772c27-bbf7-458d-b719-f47ce322a9d9,2023-03-26 08:09:26,1540.704389341826,58538ee1-5ead-4825-956a-13530da682ce,"Buyer, retail",Peru,"Larson, Owens and Waters",0
ff88e1a8-9c0d-4523-8e05-31cf95c3d429,7778af82-0927-4fd1-8fd7-debf7ffd7af1,2023-03-11 14:46:16,5761.514884017126,5d308b92-1d91-44d9-ae1f-b6e4ad12b23d,Occupational psychologist,Mali,Fitzgerald-Knapp,0
58b9d1fa-a406-4c6a-a814-f36f356aed99,91f29d78-2575-4671-a91d-8a18de6a4ad9,2023-03-11 06:15:04,8095.496814495455,ae47a2c6-f3f5-4084-b67b-5ec538c92726,"Engineer, maintenance",Nicaragua,"Taylor, Adams and Harris",0
5b9a432c-5619-44c6-88e4-92927080b190,3f0dcc0e-54aa-4038-8683-0f139e2741f8,2023-03-10 04:10:20,6742.679862547882,a646c97f-44c7-4293-828d-29728d1bb631,TEFL teacher,Austria,Carter Ltd,0
c88fea2d-accf-40b4-b397-1034684ccb60,c764b5b2-a8f0-4316-99c9-5ea701c6201d,2023-03-18 11:00:51,9540.409673746775,d1b1f9f7-2934-4e04-891e-f8813707ee3c,"Scientist, clinical (histocompatibility and immunogenetics)",Vietnam,Marsh-Molina,0
245e1f00-3311-4745-bc48-594a828c8976,b0e41c82-4031-4cd9-ab6e-7e31a58fef34,2023-03-24 14:49:20,4006.5297736460693,d5a2efe6-794c-4abe-890b-e056880635b7,Diagnostic radiographer,Svalbard & Jan Mayen Islands,Hurley PLC,0
44ba432a-9db5-4768-a41c-58096ad6361a,e8c83388-72c3-4d1b-9fc4-6b1361647b9d,2023-03-26 19:42:28,1539.910426754485,881764ae-1551-4258-a719-4e83583cebce,Mudlogger,Guyana,"Grant, Kelly and Rivera",0
72565bdd-655b-4f5a-8148-715bc1b02f4d,bd1e6f03-6df9-4a9c-9f5d-ff6944f9ea44,2023-03-07 23:40:07,2618.3135513546285,31f682e6-e26b-495d-a7e1-ff6b6ae39061,"Development worker, community",Lebanon,"Huang, Tran and Rose",0
736b5b04-3f80-4497-ad5b-7c193e8a95a4,6ed695cf-f33c-417e-903f-c1260df0543e,2023-03-04 04:41:25,1440.5551874233147,6700c680-cb70-443e-a9f6-606c3fc248d7,"Production designer, theatre/television/film",Kyrgyz Republic,"Baird, Perez and Sullivan",0
81f727a9-ca85-4736-82fb-12bc1f4f7586,cb7f9c13-c12b-4208-9f8a-a3bd7332c5b0,2023-03-22 13:05:54,9679.254474249325,16b573ed-f995-4524-a737-763cdfb4b331,Retail banker,Denmark,Wilson-Fuentes,0
